patient_id,species,admission_date,final_date,status,found_city,found_state,found_county,new_location,stay_length,admit_year,admit_month
2022-0054,SCCA,2022-03-01,2022-05-30,R,Roan Mtn,TN,UNKNOWN,TN,90,2022,3
2022-0055,AMGO,2022-03-17,2022-03-20,D,Bakersville,NC,Mitchell,"MITCHELL COUNTY, NC",3,2022,3
2022-0056,SCCA,2022-03-03,2022-03-06,D,Bakersville,NC,Mitchell,"MITCHELL COUNTY, NC",3,2022,3
2022-0057,SCCA,2022-03-03,2022-03-03,D24,Wilkesboro,NC,Wilkes,"WILKES COUNTY, NC",0,2022,3
2022-0058,COHA,2022-03-04,2022-04-18,E,Morganton,NC,Burke,"BURKE COUNTY, NC",45,2022,3
2022-0059,BDOW,2022-03-04,2022-03-05,D24,Bakersville,NC,Mitchell,"MITCHELL COUNTY, NC",1,2022,3
2022-0060,CAWR,2022-03-04,2022-04-15,R,Fletcher,NC,Henderson,"HENDERSON COUNTY, NC",42,2022,3
2022-0061,EASO,2022-03-04,2022-03-05,D24,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",1,2022,3
2022-0062,CAWR,2022-03-06,2022-04-15,R,West Jefferson,NC,UNKNOWN,"UNKNOWN COUNTY, NC",40,2022,3
2022-0063,AMGO,2022-03-06,2022-03-18,R,Lansing,NC,Ashe,"ASHE COUNTY, NC",12,2022,3
2022-0064,RSHA,2022-03-07,2022-03-14,E,Hendersonville,NC,Henderson,"HENDERSON COUNTY, NC",7,2022,3
2022-0065,EASO,2022-03-07,2022-04-22,R,Marion,NC,McDowell,"MCDOWELL COUNTY, NC",46,2022,3
2022-0066,RTHA,2022-03-07,2022-03-11,D,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",4,2022,3
2022-0067,EASO,2022-03-08,2022-03-10,E,Wilkesboro,NC,Wilkes,"WILKES COUNTY, NC",2,2022,3
2022-0068,SCCA,2022-03-08,2022-03-10,E,Beech Mountain,NC,UNKNOWN,"UNKNOWN COUNTY, NC",2,2022,3
2022-0069,COHA,2022-03-11,2022-04-08,R,Waynesville,NC,Haywood,"HAYWOOD COUNTY, NC",28,2022,3
2022-0070,MODO,2022-03-11,2022-03-14,E,Sylva,NC,Jackson,"JACKSON COUNTY, NC",3,2022,3
2022-0071,COGR,2022-03-11,2022-03-12,D24,Banner Elk,NC,Avery,"AVERY COUNTY, NC",1,2022,3
2022-0072,RODO,2022-03-11,2022-04-01,E,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",21,2022,3
2022-0073,PELE,2022-03-11,2022-03-12,D,Burnsville,NC,Yancey,"YANCEY COUNTY, NC",1,2022,3
2022-0074,RTHA,2022-03-15,2022-06-23,E,Marshall,NC,Madison,"MADISON COUNTY, NC",100,2022,3
2022-0075,TUVU,2022-03-15,2022-04-06,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",22,2022,3
2022-0076,MODO,2022-03-15,2022-04-01,R,Weaverville,NC,Buncombe,"BUNCOMBE COUNTY, NC",17,2022,3
2022-0077,RODO,2022-03-15,2022-04-20,E,Pisgah Forest,NC,Transylvania,"TRANSYLVANIA COUNTY, NC",36,2022,3
2022-0078,HOFI,2022-03-15,2022-03-23,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",8,2022,3
2022-0079,AMGO,2022-03-15,2022-04-20,D,Sylva,NC,Jackson,"JACKSON COUNTY, NC",36,2022,3
2022-0098,RTHA,2022-03-28,2022-03-28,E24,Sylva,NC,Jackson,"JACKSON COUNTY, NC",0,2022,3
2022-0080,AMGO,2022-03-16,2022-05-18,R,Alexander,NC,Buncombe,"BUNCOMBE COUNTY, NC",63,2022,3
2022-0081,DIVI,2022-03-18,2022-03-18,DOA,Boone,NC,Watauga,"WATAUGA COUNTY, NC",0,2022,3
2022-0082,RTHA,2022-03-18,2022-03-21,D,Mill Spring,NC,Polk,"POLK COUNTY, NC",3,2022,3
2022-0083,MODO,2022-03-18,2022-08-23,R,Blowing Rock,NC,Watauga,"WATAUGA COUNTY, NC",158,2022,3
2022-0084,RTHA,2022-03-19,2022-07-06,R,Morganton,NC,Burke,"BURKE COUNTY, NC",109,2022,3
2022-0085,NOCA,2022-03-20,2022-03-21,E24,Mooreseville,NC,UNKNOWN,"UNKNOWN COUNTY, NC",1,2022,3
2022-0088,GBHE,2022-03-21,2022-03-23,E,Deep Gap,NC,Watauga,"WATAUGA COUNTY, NC",2,2022,3
2022-0238,SYFL,2022-05-04,2022-05-04,DOA,Spruce Pine,NC,Mitchell,"MITCHELL COUNTY, NC",0,2022,5
2022-0091,RODO,2022-03-23,2022-05-05,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",43,2022,3
2022-0086,MODO,2022-03-20,2022-04-22,E,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",33,2022,3
2022-0087,PIWO,2022-03-20,2022-03-21,D,Wilkesboro,NC,Wilkes,"WILKES COUNTY, NC",1,2022,3
2022-0089,BCCH,2022-03-22,2022-03-28,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",6,2022,3
2022-0090,SCCA,2022-03-22,2022-05-30,R,Zionville,NC,Watauga,"WATAUGA COUNTY, NC",69,2022,3
2022-0092,RTHA,2022-03-23,2022-03-23,D24,Burnsville,NC,Yancey,"YANCEY COUNTY, NC",0,2022,3
2022-0093,EASO,2022-03-23,2022-04-22,R,Tuckasegee,NC,Jackson,"JACKSON COUNTY, NC",30,2022,3
2022-0094,EAPH,2022-03-23,2022-03-23,D24,Weaverville,NC,Buncombe,"BUNCOMBE COUNTY, NC",0,2022,3
2022-0095,TECA,2022-03-23,2022-03-30,D,Wilksborro,NC,UNKNOWN,"UNKNOWN COUNTY, NC",7,2022,3
2022-0096,RTHA,2022-03-26,2023-04-11,Reh,Concord,NC,Cabarrus,"CABARRUS COUNTY, NC",381,2022,3
2022-0097,GHOW,2022-03-26,2022-05-13,E,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",48,2022,3
2022-0100,SYFL,2022-03-30,2022-03-31,T,Boone,NC,Watauga,"WATAUGA COUNTY, NC",1,2022,3
2022-0101,SYFL,2022-03-30,2022-03-31,T,Boone,NC,Watauga,"WATAUGA COUNTY, NC",1,2022,3
2022-0102,SYFL,2022-03-30,2022-03-31,D24,Boone,NC,Watauga,"WATAUGA COUNTY, NC",1,2022,3
2022-0103,SYFL,2022-03-30,2022-03-31,T,Boone,NC,Watauga,"WATAUGA COUNTY, NC",1,2022,3
2022-0104,SYFL,2022-03-30,2022-03-31,T,Boone,NC,Watauga,"WATAUGA COUNTY, NC",1,2022,3
2022-0105,BAEA,2022-03-31,2022-04-06,R,Ronda,NC,Wilkes,"WILKES COUNTY, NC",6,2022,3
2022-0106,BDOW,2022-03-31,2022-04-11,E,Mills River,NC,Henderson,"HENDERSON COUNTY, NC",11,2022,3
2022-0107,MODO,2022-03-31,2022-04-11,D,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",11,2022,3
2022-0108,RTHA,2022-03-31,2022-04-01,E24,Hendersonville,NC,Henderson,"HENDERSON COUNTY, NC",1,2022,3
2022-0109,NOMO,2022-04-01,2022-04-29,E,Morganton,NC,Burke,"BURKE COUNTY, NC",28,2022,4
2022-0110,COGR,2022-04-01,2022-04-02,D24,Boone,NC,Watauga,"WATAUGA COUNTY, NC",1,2022,4
2022-0111,TUTI,2022-04-02,2022-05-11,R,Morganton,NC,Burke,"BURKE COUNTY, NC",39,2022,4
2022-0112,NOFL,2022-04-03,2022-04-03,D24,Roaring River,NC,Wilkes,"WILKES COUNTY, NC",0,2022,4
2022-0113,BDOW,2022-04-03,2022-04-04,E24,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",1,2022,4
2022-0114,BDOW,2022-04-04,2022-05-07,R,Zionville,NC,Watauga,"WATAUGA COUNTY, NC",33,2022,4
2022-0115,SYFL,2022-04-05,2022-04-05,D24,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2022,4
2022-0116,RSHA,2022-04-05,2022-05-03,R,Morganton,NC,Burke,"BURKE COUNTY, NC",28,2022,4
2022-0117,TRES,2022-04-05,2022-04-07,D,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",2,2022,4
2022-0121,PELE,2022-04-07,2022-04-07,R,Newland,NC,Avery,"AVERY COUNTY, NC",0,2022,4
2022-0118,COGR,2022-04-06,2022-05-18,R,burnsville,NC,Yance,"YANCEY COUNTY, NC",42,2022,4
2022-0119,EASO,2022-04-06,2022-04-07,E24,Hiville,NC,Henderson,"HENDERSON COUNTY, NC",1,2022,4
2022-0120,RODO,2022-04-06,2022-05-03,T,Franklin,NC,Macon,"MACON COUNTY, NC",27,2022,4
2022-0128,COHA,2022-04-09,2022-04-11,R,Banner Elk,NC,Avery,"AVERY COUNTY, NC",2,2022,4
2022-0122,???,2022-04-07,2022-04-07,D24,Wilkesboro,NC,Wilkes,"WILKES COUNTY, NC",0,2022,4
2022-0123,DIVI,2022-04-08,2022-05-12,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",34,2022,4
2022-0124,DIVI,2022-04-08,2022-05-12,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",34,2022,4
2022-0125,DIVI,2022-04-08,2022-05-12,R,Morganton,NC,Burke,"BURKE COUNTY, NC",34,2022,4
2022-0126,DIVI,2022-04-08,2022-05-12,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",34,2022,4
2022-0129,OSPR,2022-04-10,2022-04-13,E,Connelly springs,NC,Burke,"BURKE COUNTY, NC",3,2022,4
2022-0229,SCCA,2022-04-30,2022-05-03,D,Leicster,NC,UNKNOWN,"UNKNOWN COUNTY, NC",3,2022,4
2022-0130,PELE,2022-04-10,2022-04-10,EOA,Zionville,NC,Watauga,"WATAUGA COUNTY, NC",0,2022,4
2022-0131,PELE,2022-04-10,2022-04-10,EOA,Zionville,NC,Watauga,"WATAUGA COUNTY, NC",0,2022,4
2022-0132,SYFL,2022-04-10,2022-04-22,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",12,2022,4
2022-0133,MODO,2022-04-11,2022-05-17,D,Boone,NC,Watauga,"WATAUGA COUNTY, NC",36,2022,4
2022-0134,AMGO,2022-04-11,2022-04-11,DOA,Bakersville,NC,Mitchell,"MITCHELL COUNTY, NC",0,2022,4
2022-0135,HOFI,2022-04-11,2022-05-10,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",29,2022,4
2022-0136,HOFI,2022-04-11,2022-04-16,D,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",5,2022,4
2022-0137,MODO,2022-04-11,2022-05-05,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",24,2022,4
2022-0138,NRWS,2022-04-12,2022-04-13,D24,Boone,NC,Watauga,"WATAUGA COUNTY, NC",1,2022,4
2022-0139,DIVI,2022-04-12,2022-05-13,E,Candler,NC,Buncombe,"BUNCOMBE COUNTY, NC",31,2022,4
2022-0140,AMGO,2022-04-12,2022-04-16,E,Chapel Hill,NC,orange,"ORANGE COUNTY, NC",4,2022,4
2022-0141,MODO,2022-04-12,2022-04-14,R,Cullowhee,NC,Jackson,"JACKSON COUNTY, NC",2,2022,4
2022-0142,SYFL,2022-04-12,2022-04-12,E24,Millers Creek,NC,Wilkes,"WILKES COUNTY, NC",0,2022,4
2022-0143,BWHA,2022-04-12,2022-04-27,R,Lake Lure,NC,Rutherford,"RUTHERFORD COUNTY, NC",15,2022,4
2022-0144,SYFL,2022-04-13,2022-04-15,D,Bakersville,NC,Mitchell,"MITCHELL COUNTY, NC",2,2022,4
2022-0156,CAWR,2022-04-15,2022-04-17,D,Hickory,NC,Catawba,"CATAWBA COUNTY, NC",2,2022,4
2022-0145,NRWS,2022-04-13,2022-04-13,E24,Zionville,NC,Watauga,"WATAUGA COUNTY, NC",0,2022,4
2022-0146,YRWA,2022-04-14,2022-04-16,D,Hudson,NC,Caldwell,"CALDWELL COUNTY, NC",2,2022,4
2022-0147,DIVI,2022-04-14,2022-04-27,E,Morganton,NC,Burke,"BURKE COUNTY, NC",13,2022,4
2022-0148,MODO,2022-04-14,2022-04-14,E24,Todd,NC,Ashe,"ASHE COUNTY, NC",0,2022,4
2022-0149,DIVI,2022-04-14,2022-04-14,EOA,Taylorsville,NC,Alexander,"ALEXANDER COUNTY, NC",0,2022,4
2022-0150,DIVI,2022-04-14,2022-04-14,EOA,Taylorsville,NC,Alexander,"ALEXANDER COUNTY, NC",0,2022,4
2022-0151,DIVI,2022-04-14,2022-04-14,EOA,Taylorsville,NC,Alexander,"ALEXANDER COUNTY, NC",0,2022,4
2022-0152,DIVI,2022-04-14,2022-04-14,EOA,Taylorsville,NC,Alexander,"ALEXANDER COUNTY, NC",0,2022,4
2022-0153,DIVI,2022-04-14,2022-04-14,EOA,Taylorsville,NC,Alexander,"ALEXANDER COUNTY, NC",0,2022,4
2022-0154,DIVI,2022-04-14,2022-04-14,EOA,Taylorsville,NC,Alexander,"ALEXANDER COUNTY, NC",0,2022,4
2022-0155,DIVI,2022-04-14,2022-04-14,EOA,Taylorsville,NC,Alexander,"ALEXANDER COUNTY, NC",0,2022,4
2022-0157,CAWR,2022-04-15,2022-04-17,D,Hickory,NC,Catawba,"CATAWBA COUNTY, NC",2,2022,4
2022-0158,HOFI,2022-04-15,2022-05-10,R,Weaverville,NC,Buncombe,"BUNCOMBE COUNTY, NC",25,2022,4
2022-0159,HOFI,2022-04-15,2022-05-10,R,Weaverville,NC,Buncombe,"BUNCOMBE COUNTY, NC",25,2022,4
2022-0160,HETH,2022-04-15,2022-07-02,E,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",78,2022,4
2022-0161,MODO,2022-04-15,2022-05-05,R,Rutherford,NC,UNKNOWN,"UNKNOWN COUNTY, NC",20,2022,4
2022-0162,AMCR,2022-04-15,2022-04-18,D,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",3,2022,4
2022-0163,MODO,2022-04-15,2022-06-23,R,Candler,NC,Buncombe,"BUNCOMBE COUNTY, NC",69,2022,4
2022-0164,PELE,2022-04-15,2022-04-27,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",12,2022,4
2022-0165,GLVO,2022-04-16,2022-05-30,R,Newland,NC,Avery,"AVERY COUNTY, NC",44,2022,4
2022-0166,GLVO,2022-04-16,2022-05-30,R,Newland,NC,Avery,"AVERY COUNTY, NC",44,2022,4
2022-0167,DIVI,2022-04-16,2022-07-05,E,Boone,NC,Watauga,"WATAUGA COUNTY, NC",80,2022,4
2022-0168,DIVI,2022-04-17,2022-04-29,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",12,2022,4
2022-0169,DIVI,2022-04-17,2022-04-29,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",12,2022,4
2022-0170,DIVI,2022-04-17,2022-04-29,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",12,2022,4
2022-0171,DIVI,2022-04-18,2022-04-20,E,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",2,2022,4
2022-0172,GLVO,2022-04-18,2022-04-18,D24,Linville,NC,Avery,"AVERY COUNTY, NC",0,2022,4
2022-0173,SYFL,2022-04-18,2022-05-20,E,Burnsville,NC,Yancey,"YANCEY COUNTY, NC",32,2022,4
2022-0192,CAGO,2022-04-24,2022-04-25,R,Banner Elk,NC,Avery,"AVERY COUNTY, NC",1,2022,4
2022-0325,COGR,2022-05-16,2022-05-17,D24,Boone,NC,UNKNOWN,"UNKNOWN COUNTY, NC",1,2022,5
2022-0472,MAMO,2022-06-02,2022-06-02,DOA,Banner Elk,NC,Avery,"AVERY COUNTY, NC",0,2022,6
2022-0174,PELE,2022-04-20,2022-04-26,E,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",6,2022,4
2022-0175,EUST,2022-04-21,2022-04-23,R,Banner Elk,NC,Avery,"AVERY COUNTY, NC",2,2022,4
2022-0176,DIVI,2022-04-22,2022-04-22,DOA,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2022,4
2022-0177,DIVI,2022-04-22,2022-05-02,D,Boone,NC,Watauga,"WATAUGA COUNTY, NC",10,2022,4
2022-0178,DIVI,2022-04-22,2022-05-28,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",36,2022,4
2022-0179,DIVI,2022-04-22,2022-05-02,D,Boone,NC,Watauga,"WATAUGA COUNTY, NC",10,2022,4
2022-0180,DIVI,2022-04-22,2022-05-01,D,Boone,NC,Watauga,"WATAUGA COUNTY, NC",9,2022,4
2022-0181,DIVI,2022-04-22,2022-05-02,D,Boone,NC,Watauga,"WATAUGA COUNTY, NC",10,2022,4
2022-0182,DIVI,2022-04-22,2022-05-28,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",36,2022,4
2022-0183,DIVI,2022-04-22,2022-05-06,D,Boone,NC,Watauga,"WATAUGA COUNTY, NC",14,2022,4
2022-0184,DIVI,2022-04-22,2022-05-28,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",36,2022,4
2022-0185,DIVI,2022-04-22,2022-05-09,E,Boone,NC,Watauga,"WATAUGA COUNTY, NC",17,2022,4
2022-0186,DIVI,2022-04-22,2022-05-03,D,Boone,NC,Watauga,"WATAUGA COUNTY, NC",11,2022,4
2022-0187,BRTH,2022-04-22,2022-04-23,D24,Bakersville,NC,Mitchell,"MITCHELL COUNTY, NC",1,2022,4
2022-0188,SCCA,2022-04-22,2022-05-30,R,Banner Elk,NC,Avery,"AVERY COUNTY, NC",38,2022,4
2022-0189,GLVO,2022-04-23,2022-04-25,R,Newland,NC,Avery,"AVERY COUNTY, NC",2,2022,4
2022-0196,RTHA,2022-04-25,2022-05-02,E,Conover,NC,Catawba,"CATAWBA COUNTY, NC",7,2022,4
2022-0190,SYFL,2022-04-23,2022-04-25,D,Spruce Pine,NC,Mitchell,"MITCHELL COUNTY, NC",2,2022,4
2022-0191,TAST,2022-04-24,2022-09-08,R,Banner Elk,NC,Avery,"AVERY COUNTY, NC",137,2022,4
2022-0193,CAGO,2022-04-24,2022-04-25,R,Banner Elk,NC,Avery,"AVERY COUNTY, NC",1,2022,4
2022-0194,TAHU,2022-04-24,2022-05-02,R,Banner Elk,NC,Avery,"AVERY COUNTY, NC",8,2022,4
2022-0195,RTHU,2022-04-24,2022-04-24,D24,Newland,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2022,4
2022-0197,HOFI,2022-04-25,2022-04-25,DOA,Boone,NC,Watauga,"WATAUGA COUNTY, NC",0,2022,4
2022-0198,SYFL,2022-04-25,2022-05-19,D,Boone,NC,Watauga,"WATAUGA COUNTY, NC",24,2022,4
2022-0199,SYFL,2022-04-25,2022-04-27,D,Boone,NC,Watauga,"WATAUGA COUNTY, NC",2,2022,4
2022-0242,SYFL,2022-05-05,2022-05-12,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",7,2022,5
2022-0200,DIVI,2022-04-26,2022-05-18,R,Sugar Grove,NC,Watauga,"WATAUGA COUNTY, NC",22,2022,4
2022-0201,MAMO,2022-04-26,2022-05-16,R,Newland,NC,Avery,"AVERY COUNTY, NC",20,2022,4
2022-0202,CAWR,2022-04-26,2022-04-26,DOA,Ronda,NC,Wilkes,"WILKES COUNTY, NC",0,2022,4
2022-0203,CAWR,2022-04-26,2022-04-26,DOA,Ronda,NC,Wilkes,"WILKES COUNTY, NC",0,2022,4
2022-0204,CAWR,2022-04-26,2022-04-26,D24,Ronda,NC,Wilkes,"WILKES COUNTY, NC",0,2022,4
2022-0205,OSPR,2022-04-27,2022-05-17,R,Leichester,NC,Buncombe,"BUNCOMBE COUNTY, NC",20,2022,4
2022-0206,NESI,2022-04-27,2022-04-27,D24,Banner Elk,NC,Avery,"AVERY COUNTY, NC",0,2022,4
2022-0207,DIVI,2022-04-28,2022-05-01,D,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",3,2022,4
2022-0208,DIVI,2022-04-28,2022-05-18,R,Spruce Pine,NC,Mitchell,"MITCHELL COUNTY, NC",20,2022,4
2022-0209,SYFL,2022-04-28,2022-05-12,D,Morganton,NC,Burke,"BURKE COUNTY, NC",14,2022,4
2022-0210,SYFL,2022-04-28,2022-05-20,E,Morganton,NC,Burke,"BURKE COUNTY, NC",22,2022,4
2022-0211,DIVI,2022-04-28,2022-04-29,R,Spruce Pine,NC,Mitchell,"MITCHELL COUNTY, NC",1,2022,4
2022-0212,SYFL,2022-04-28,2022-04-29,D24,Blowing Rock,NC,Watauga,"WATAUGA COUNTY, NC",1,2022,4
2022-0213,EATO,2022-04-28,2022-04-28,D24,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",0,2022,4
2022-0215,RTHU,2022-04-29,2022-04-29,R,Banner Elk,NC,Avery,"AVERY COUNTY, NC",0,2022,4
2022-0279,TRES,2022-05-12,2022-06-10,D,Green Mountain,NC,Yancey,"YANCEY COUNTY, NC",29,2022,5
2022-0216,DIVI,2022-04-29,2022-04-29,DOA,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",0,2022,4
2022-0217,DIVI,2022-04-29,2022-05-21,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",22,2022,4
2022-0218,DIVI,2022-04-29,2022-05-28,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",29,2022,4
2022-0219,DIVI,2022-04-29,2022-05-28,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",29,2022,4
2022-0220,DIVI,2022-04-29,2022-05-21,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",22,2022,4
2022-0221,DIVI,2022-04-29,2022-05-28,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",29,2022,4
2022-0222,DIVI,2022-04-29,2022-05-21,R,Asheville,NC,Buncombe,"BUNCOMBE COUNTY, NC",22,2022,4
2022-0223,DIVI,2022-04-29,2022-06-11,R,Blowing Rock,NC,Watauga,"WATAUGA COUNTY, NC",43,2022,4
2022-0224,DIVI,2022-04-29,2022-05-27,D,Blowing Rock,NC,Watauga,"WATAUGA COUNTY, NC",28,2022,4
2022-0225,DIVI,2022-04-29,2022-05-28,R,Blowing Rock,NC,Watauga,"WATAUGA COUNTY, NC",29,2022,4
2022-0226,DIVI,2022-04-29,2022-05-28,R,Blowing Rock,NC,Watauga,"WATAUGA COUNTY, NC",29,2022,4
2022-0227,DIVI,2022-04-29,2022-06-11,R,Blowing Rock,NC,Watauga,"WATAUGA COUNTY, NC",43,2022,4
2022-0228,DIVI,2022-04-29,2022-05-27,E,Blowing Rock,NC,Watauga,"WATAUGA COUNTY, NC",28,2022,4
2022-0230,AMCR,2022-04-30,2022-07-21,T,Newland,NC,Avery,"AVERY COUNTY, NC",82,2022,4
2022-0231,SYFL,2022-04-30,2022-04-30,D24,Boone,NC,Watauga,"WATAUGA COUNTY, NC",0,2022,4
2022-0232,SCCA,2022-04-30,2022-05-06,E,Mars Hill,NC,Madison,"MADISON COUNTY, NC",6,2022,4
2022-0233,SYFL,2022-05-01,2022-05-05,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",4,2022,5
2022-0234,MAMO,2022-05-01,2022-07-15,R,,NC,Watauga,"WATAUGA COUNTY, NC",75,2022,5
2022-0235,BDOW,2022-05-03,2022-05-04,D,Newton,NC,Catawba,"CATAWBA COUNTY, NC",1,2022,5
2022-0236,WBNU,2022-05-03,2022-05-18,R,Hendersonville,NC,Henderson,"HENDERSON COUNTY, NC",15,2022,5
2022-0237,EASO,2022-05-03,2022-06-29,R,Sylva,NC,Jackson,"JACKSON COUNTY, NC",57,2022,5
2022-0239,DIVI,2022-05-04,2022-05-18,R,Burnsville,NC,Yancey,"YANCEY COUNTY, NC",14,2022,5
2022-0240,SYFL,2022-05-04,2022-05-10,R,Vilas,NC,Watauga,"WATAUGA COUNTY, NC",6,2022,5
2022-0241,DIVI,2022-05-04,2022-05-06,D,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",2,2022,5
2022-0243,SYFL,2022-05-05,2022-05-12,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",7,2022,5
2022-0244,SYFL,2022-05-05,2022-05-12,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",7,2022,5
2022-0245,SYFL,2022-05-05,2022-05-12,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",7,2022,5
2022-0246,EABL,2022-05-05,2022-05-05,E24,Trade,TN,UNKNOWN,TN,0,2022,5
2022-0247,EASO,2022-05-06,2022-06-28,R,Arden,NC,Buncombe,"BUNCOMBE COUNTY, NC",53,2022,5
2022-0248,EASO,2022-05-06,2022-06-28,R,Arden,NC,Buncombe,"BUNCOMBE COUNTY, NC",53,2022,5
2022-0249,MAMO,2022-05-06,2022-05-06,E24,Jonas Ridge,NC,Burke,"BURKE COUNTY, NC",0,2022,5
2022-0250,CHSE,2022-05-06,2022-06-10,R,Boone,NC,Watauga,"WATAUGA COUNTY, NC",35,2022,5
2022-0251,EUST,2022-05-06,2022-06-01,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",26,2022,5
2022-0261,EUST,2022-05-10,2022-06-01,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",22,2022,5
2022-0252,EAPH,2022-05-07,2022-06-18,R,Ferguson,NC,Wilkes,"WILKES COUNTY, NC",42,2022,5
2022-0253,PIWO,2022-05-07,2022-06-12,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",36,2022,5
2022-0254,SYFL,2022-05-07,2022-05-09,E,Banner Elk,NC,Avery,"AVERY COUNTY, NC",2,2022,5
2022-0255,CAWR,2022-05-08,2022-05-09,D24,Newland,NC,Avery,"AVERY COUNTY, NC",1,2022,5
2022-0256,SYFL,2022-05-09,2022-05-09,E24,Lenoir,NC,Caldwell,"CALDWELL COUNTY, NC",0,2022,5
2022-0257,BWHA,2022-05-09,2022-05-24,R,Lenoir,NC,Caldwell,"CALDWELL COUNTY, NC",15,2022,5
2022-0258,RSHA,2022-05-09,2022-07-11,R,State Road,NC,Surry,"SURRY COUNTY, NC",63,2022,5
2022-0259,SYFL,2022-05-10,2022-05-12,R,Zionville,NC,Watauga,"WATAUGA COUNTY, NC",2,2022,5
2022-0260,SYFL,2022-05-10,2022-05-12,R,Zionville,NC,Watauga,"WATAUGA COUNTY, NC",2,2022,5
2022-0262,RTHU,2022-05-11,2022-05-14,E,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",3,2022,5
2022-0263,DIVI,2022-05-11,2022-06-09,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",29,2022,5
2022-0264,DIVI,2022-05-11,2022-06-11,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",31,2022,5
2022-0265,DIVI,2022-05-11,2022-06-11,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",31,2022,5
2022-0266,DIVI,2022-05-11,2022-06-09,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",29,2022,5
2022-0267,DIVI,2022-05-11,2022-06-09,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",29,2022,5
2022-0268,DIVI,2022-05-11,2022-06-06,D,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",26,2022,5
2022-0269,DIVI,2022-05-11,2022-06-09,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",29,2022,5
2022-0270,DIVI,2022-05-11,2022-06-09,R,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",29,2022,5
2022-0271,RTHU,2022-05-11,2022-05-14,E,,NC,UNKNOWN,"UNKNOWN COUNTY, NC",3,2022,5
2022-0272,CEWA,2022-05-11,2022-05-11,EOA,Swannanoa,NC,Buncombe,"BUNCOMBE COUNTY, NC",0,2022,5
